duration,src_bytes,dst_bytes,failed_logins,login_attempts,num_connections,same_srv_rate,diff_srv_rate,dst_host_count,packet_rate,label
283.01,11923,84977,0,2,2,0.79,0.27,7,346.81,0
209.87,31229,2587,0,1,4,0.99,0.12,7,59.08,0
0.049,67,17,0,0,403,0.29,0.93,169,2469.1,1
65.86,19783,58323,0,2,18,0.92,0.12,4,107.33,0
158.93,24244,74219,0,2,32,0.71,0.25,7,378.17,0
212.75,49416,32177,0,2,22,0.79,0.13,8,352.79,0
142.51,7753,31649,0,1,49,0.91,0.22,10,413.09,0
1.06,446,125,11,82,457,0.8,0.05,3,1753.57,1
233.77,40165,3877,0,3,47,0.99,0.04,8,65.34,0
163.41,42543,19628,0,2,10,0.72,0.05,5,301.57,0
179.17,43510,23033,0,2,21,0.8,0.26,2,102.78,0
174.85,22162,13314,0,1,13,0.91,0.22,10,42.99,0
0.46,44178,97075,0,3,33,0.74,0.23,9,428.31,0
4.01,634,979,8,22,121,0.93,0.05,3,445.3,1
0.029,98,31,0,0,453,0.14,0.93,130,2195.35,1
277.88,18641,34600,0,3,49,0.98,0.16,7,447.41,0
9.23,588,724,25,34,192,0.99,0.02,2,250.36,1
2.85,83,147,45,43,117,0.82,0.05,2,775.44,1
266.24,32078,71012,0,1,40,0.72,0.19,5,498.74,0
116.69,47754,16134,0,2,48,0.89,0.11,5,328.65,0
4.85,259,277,35,16,335,0.99,0.03,3,1513.67,1
126.24,10288,64401,0,3,38,0.94,0.26,2,166.83,0
290.11,22960,64718,0,2,43,0.8,0.24,10,476.39,0
0.02,312,214,42,19,405,0.88,0.08,2,937.16,1
6.87,1410,602,14,46,144,1.0,0.05,3,441.39,1
104.99,10816,34003,0,3,45,0.73,0.01,1,89.82,0
106.51,17031,44708,0,2,39,0.91,0.08,1,263.15,0
281.15,13193,42400,0,1,19,0.72,0.01,10,235.98,0
5.28,1334,879,16,34,132,0.95,0.03,2,188.11,1
267.54,30075,86405,0,3,33,0.74,0.15,9,370.74,0
27.03,39295,66924,0,1,33,0.73,0.3,5,254.22,0
135.54,2879,32307,0,3,35,0.82,0.22,9,199.82,0
6.46,1700,658,6,44,158,0.95,0.04,5,258.11,1
167.81,6736,62711,0,1,21,0.84,0.04,2,200.4,0
226.97,31912,78743,0,2,14,0.88,0.16,3,142.74,0
49.4,19402,20758,0,3,35,0.81,0.09,9,208.03,0
287.39,20256,8753,0,2,40,0.97,0.18,8,242.79,0
0.08,352,178,12,60,258,0.99,0.09,1,523.47,1
295.96,21281,82310,0,2,10,0.83,0.14,5,400.2,0
13.68,22679,91900,0,1,35,1.0,0.28,2,493.21,0
0.3,401,104,11,27,86,0.9,0.01,1,686.0,1
2.16,1191,852,8,36,84,0.98,0.1,2,85.0,1
195.15,29782,65597,0,3,46,0.93,0.02,6,114.35,0
6.69,1492,161,6,6,163,0.97,0.07,1,434.5,1
226.02,11375,65614,0,1,22,0.81,0.16,4,165.1,0
1.367,260,125,0,0,347,0.1,0.6,74,391.88,1
297.2,8145,30622,0,2,47,0.85,0.23,10,300.89,0
124.36,8604,36114,0,2,30,0.88,0.29,6,57.6,0
134.1,17853,40212,0,2,38,0.9,0.09,6,296.69,0
0.666,454,186,0,0,196,0.47,0.94,27,2847.02,1
289.43,12701,66477,0,3,2,0.83,0.07,6,136.46,0
287.21,31438,20178,0,2,48,1.0,0.11,9,457.27,0
47.48,30018,188,0,2,13,1.0,0.27,5,87.9,0
235.37,155,43831,0,2,35,0.76,0.2,1,351.91,0
1.614,417,160,0,0,236,0.2,0.57,22,1491.43,1
265.58,28803,96480,0,1,9,0.71,0.01,10,126.86,0
166.08,2222,49225,0,1,7,0.95,0.29,1,111.59,0
1.686,106,138,0,0,475,0.46,0.72,55,1678.17,1
168.96,27826,11925,0,2,24,0.88,0.13,7,55.54,0
9.37,531,462,4,10,59,0.91,0.09,1,212.7,1
1.17,162,72,26,73,98,0.99,0.0,2,427.73,1
0.938,43,3,0,0,412,0.08,0.79,233,1576.5,1
0.26,266,261,38,19,476,0.86,0.09,2,1803.31,1
1.98,462,211,21,26,271,0.82,0.06,2,888.71,1
121.88,126,39929,0,2,14,0.83,0.17,6,237.84,0
0.567,265,76,0,0,327,0.24,0.99,24,558.54,1
192.12,21650,55103,0,3,17,0.99,0.02,2,359.42,0
42.98,44151,7208,0,2,50,0.74,0.13,7,358.37,0
0.205,41,30,0,0,135,0.04,0.93,201,3220.41,1
0.634,465,192,0,0,175,0.44,0.59,23,1710.4,1
27.28,19359,50707,0,1,21,0.88,0.14,1,30.03,0
264.62,28929,21806,0,1,5,0.85,0.08,3,101.58,0
5.16,454,817,15,36,180,0.95,0.09,5,73.54,1
0.397,84,18,0,0,922,0.27,0.99,95,4257.95,1
182.13,23711,44007,0,2,42,0.81,0.28,5,314.74,0
168.62,31485,11263,0,2,21,0.91,0.18,1,387.75,0
22.6,29513,85334,0,2,12,0.94,0.25,1,20.03,0
2.61,433,96,41,34,494,0.95,0.05,2,1765.63,1
180.66,17404,73074,0,1,29,0.7,0.14,2,490.47,0
7.43,1049,619,9,46,49,0.94,0.04,3,133.75,1
2.09,233,176,21,35,145,0.82,0.09,1,1829.04,1
0.44,459,160,20,56,143,0.85,0.02,1,385.14,1
4.48,468,149,44,67,218,0.89,0.08,2,599.43,1
206.38,31322,98223,0,3,43,0.89,0.18,6,466.19,0
256.34,22374,66650,0,2,1,0.78,0.09,10,294.16,0
132.83,751,94160,0,3,5,0.73,0.09,3,222.7,0
4.53,459,186,24,53,368,0.87,0.08,2,904.57,1
88.67,3650,32483,0,3,49,0.75,0.01,3,248.31,0
5.6,805,848,17,30,33,0.93,0.06,2,381.87,1
213.42,29902,69071,0,2,47,0.96,0.04,1,307.16,0
0.981,26,32,0,0,279,0.01,0.84,178,4341.63,1
0.547,69,8,0,0,861,0.13,0.75,250,1467.29,1
289.21,16320,10261,0,2,8,0.86,0.21,7,42.32,0
236.08,30647,5282,0,3,13,0.97,0.25,3,116.07,0
76.03,49065,53455,0,1,35,0.91,0.21,8,454.45,0
106.69,43653,48929,0,3,22,0.82,0.25,6,432.38,0
4.24,1014,528,15,19,82,0.98,0.02,5,414.71,1
113.73,17159,79974,0,3,41,0.94,0.06,7,338.39,0
54.67,9770,53152,0,2,10,0.83,0.05,5,199.05,0
1.29,183,176,30,55,308,0.98,0.07,3,1356.98,1
16.71,13415,47459,0,2,26,0.97,0.03,1,199.28,0
0.268,191,70,0,0,266,0.19,0.96,33,2828.9,1
3.34,1799,521,19,26,20,0.9,0.03,5,354.38,1
0.97,779,590,9,6,154,0.98,0.06,4,199.16,1
149.31,34131,35059,0,1,47,0.83,0.13,3,277.28,0
1.362,351,72,0,0,145,0.15,0.6,47,1839.42,1
0.249,276,96,0,0,233,0.12,0.91,22,1105.72,1
97.27,49677,74618,0,1,33,0.72,0.22,3,253.37,0
0.6,893,871,23,10,115,0.93,0.1,5,340.57,1
2.92,311,243,41,41,359,0.89,0.06,2,550.04,1
0.442,46,25,0,0,499,0.13,0.72,129,2924.3,1
204.34,16732,49493,0,1,3,0.94,0.26,10,274.82,0
1.292,166,152,0,0,390,0.4,0.6,68,2149.44,1
0.089,461,159,0,0,114,0.3,0.67,64,1503.19,1
58.62,25262,73707,0,3,42,0.85,0.21,7,357.97,0
9.68,1484,762,13,33,62,0.97,0.05,1,233.6,1
1.32,236,460,23,38,42,0.93,0.1,5,238.84,1
185.58,11267,45216,0,3,10,0.88,0.15,9,193.44,0
241.08,43266,72282,0,1,42,0.96,0.29,8,393.29,0
5.09,1062,868,12,34,143,0.9,0.04,5,218.9,1
1.87,251,173,0,0,466,0.18,0.66,15,420.75,1
0.066,75,13,0,0,521,0.27,0.9,66,4135.23,1
2.07,66,195,44,59,394,0.81,0.05,3,898.36,1
123.14,27886,3856,0,1,15,1.0,0.26,2,304.48,0
165.23,10810,99053,0,1,26,0.84,0.29,1,311.11,0
5.67,1890,820,17,48,116,0.99,0.01,2,223.79,1
2.86,485,100,20,38,172,0.97,0.04,3,690.35,1
0.385,31,30,0,0,343,0.09,0.98,173,4546.07,1
53.44,49863,88306,0,1,34,0.93,0.1,10,243.18,0
12.1,46406,53162,0,1,33,0.9,0.11,7,442.69,0
200.98,34902,29679,0,3,15,0.72,0.12,8,59.27,0
2.95,272,263,17,59,339,0.96,0.08,2,787.7,1
10.36,14062,97719,0,2,41,0.8,0.02,10,164.94,0
56.8,8431,92319,0,3,12,0.79,0.05,10,439.39,0
275.16,910,91904,0,3,38,0.86,0.13,7,83.32,0
0.995,35,31,0,0,799,0.15,0.97,99,1417.51,1
3.96,167,237,27,49,111,0.86,0.1,2,1607.65,1
1.76,117,65,30,88,61,0.93,0.06,1,281.85,1
0.89,256,109,35,91,421,0.8,0.05,3,1093.1,1
34.29,7064,65339,0,1,39,0.76,0.08,9,486.83,0
0.96,367,276,29,14,194,0.83,0.03,1,446.59,1
3.3,490,540,17,40,88,0.98,0.08,4,379.33,1
2.01,1933,703,28,14,88,0.99,0.03,2,154.3,1
0.416,38,25,0,0,500,0.13,0.87,124,4355.03,1
1.234,153,191,0,0,210,0.49,0.55,29,2547.49,1
85.49,28257,40324,0,1,4,0.76,0.25,1,277.11,0
225.13,41823,87920,0,2,41,0.97,0.25,5,334.32,0
211.95,10596,78929,0,3,43,0.74,0.13,2,259.43,0
74.8,43923,56334,0,1,20,0.77,0.2,5,255.22,0
241.4,38516,26244,0,3,26,0.9,0.29,10,286.37,0
57.76,16255,36669,0,3,20,0.77,0.29,5,387.88,0
1.877,251,128,0,0,211,0.12,0.54,61,1551.19,1
240.14,40888,34312,0,3,40,0.82,0.27,10,470.68,0
176.7,31276,59572,0,2,29,0.72,0.18,4,442.26,0
3.26,1652,182,5,20,86,0.91,0.09,1,112.25,1
257.85,42878,24588,0,2,11,0.83,0.28,10,467.2,0
111.82,5641,5098,0,3,42,0.96,0.2,10,247.07,0
109.26,19583,71371,0,1,45,0.86,0.14,10,71.07,0
6.48,34760,18917,0,2,32,0.9,0.1,5,206.11,0
179.89,10242,16622,0,2,1,0.71,0.27,5,155.77,0
29.62,35782,68880,0,2,48,0.79,0.3,3,367.42,0
84.75,22946,79325,0,3,9,0.85,0.12,2,169.68,0
1.69,416,40,0,0,286,0.28,1.0,68,449.24,1
98.83,4218,82150,0,3,7,0.71,0.13,1,300.34,0
152.68,8053,26442,0,1,16,0.94,0.01,9,290.42,0
149.82,41914,52805,0,1,42,0.93,0.25,10,391.76,0
1.321,193,28,0,0,397,0.33,0.73,67,2771.1,1
1.336,311,95,0,0,414,0.28,0.54,43,1486.7,1
18.34,39527,22761,0,1,4,0.78,0.12,1,51.77,0
4.58,191,149,44,59,92,0.97,0.02,2,168.12,1
249.45,35296,77147,0,1,22,0.94,0.04,1,423.8,0
83.92,1606,91071,0,2,36,0.83,0.15,9,215.03,0
201.06,32799,56186,0,2,46,0.83,0.02,3,332.83,0
146.58,38515,44690,0,1,17,0.96,0.23,1,286.88,0
7.97,425,583,23,14,110,0.95,0.05,5,166.29,1
0.979,135,146,0,0,436,0.22,0.72,52,2708.09,1
3.68,315,289,33,99,144,0.87,0.07,2,1331.14,1
279.04,33032,99991,0,1,30,0.85,0.18,4,322.4,0
2.48,318,142,41,27,402,0.92,0.1,3,544.06,1
277.62,16865,72101,0,2,31,0.74,0.16,9,122.06,0
243.29,19019,27290,0,2,45,0.99,0.17,5,54.47,0
0.142,74,19,0,0,991,0.27,0.92,71,3902.91,1
0.924,66,26,0,0,603,0.14,0.98,146,2245.85,1
0.18,336,116,48,74,154,1.0,0.04,3,1864.84,1
229.64,46659,24312,0,1,32,1.0,0.2,5,284.19,0
297.29,17347,21149,0,1,36,0.93,0.16,6,372.95,0
75.23,42897,79791,0,1,8,0.79,0.2,5,425.32,0
1.67,382,139,49,93,472,0.9,0.0,3,528.0,1
4.15,220,538,4,26,35,0.97,0.03,3,92.97,1
1.246,327,166,0,0,59,0.34,0.7,29,1484.36,1
0.559,251,174,0,0,444,0.15,0.93,76,211.25,1
2.7,205,173,11,31,85,0.94,0.04,1,162.03,1
66.06,9018,80875,0,1,19,0.97,0.1,8,173.7,0
85.06,12753,4561,0,1,40,0.73,0.28,4,475.74,0
228.53,47568,88108,0,3,14,0.84,0.26,6,158.56,0
1.83,432,251,38,62,97,0.89,0.06,3,926.89,1
241.9,302,59989,0,3,26,0.92,0.27,3,22.58,0
1.035,103,80,0,0,482,0.36,0.95,97,1831.49,1
0.04,427,148,10,91,493,0.9,0.02,2,400.84,1
14.83,18711,87589,0,2,19,0.87,0.19,7,405.44,0
4.59,284,284,45,27,248,0.81,0.01,1,1372.94,1
1.29,371,70,24,14,228,0.95,0.05,2,1297.15,1
227.75,29651,46052,0,1,5,0.91,0.17,6,249.57,0
97.27,5780,30187,0,3,20,0.78,0.26,9,121.65,0
4.81,313,174,27,38,287,0.81,0.04,2,290.6,1
0.52,98,10,0,0,805,0.06,0.84,80,1702.56,1
2.33,428,114,7,52,440,0.82,0.07,3,787.76,1
1.432,152,87,0,0,180,0.27,0.59,56,1235.42,1
0.876,336,86,0,0,400,0.32,0.8,17,460.64,1
0.513,28,12,0,0,791,0.28,0.75,62,4237.42,1
90.23,1193,26855,0,3,37,0.85,0.05,9,240.34,0
78.58,10178,4432,0,1,27,0.93,0.07,10,382.63,0
6.19,1758,775,28,45,169,1.0,0.05,2,282.65,1
0.59,337,192,11,58,78,0.87,0.06,1,1178.29,1
1.752,485,181,0,0,392,0.35,0.65,100,2949.15,1
219.84,41021,94596,0,3,10,0.99,0.06,5,407.36,0
58.6,9482,68264,0,3,46,0.85,0.04,2,157.66,0
116.22,47104,52242,0,3,33,0.7,0.06,7,195.22,0
0.98,386,128,25,98,355,0.99,0.03,2,1148.65,1
1.849,270,154,0,0,497,0.16,0.81,57,2795.92,1
0.59,371,145,46,65,425,0.96,0.08,3,1223.31,1
4.54,363,80,12,92,405,0.83,0.08,2,1812.11,1
277.82,19755,53126,0,2,12,0.95,0.25,9,137.53,0
32.43,13496,1405,0,1,2,0.77,0.08,8,226.08,0
100.27,34304,89290,0,2,1,0.72,0.0,5,407.15,0
5.2,427,304,13,19,152,0.97,0.04,2,117.3,1
0.175,219,112,0,0,148,0.43,0.57,94,1978.09,1
240.83,1909,96617,0,2,3,0.83,0.01,5,469.93,0
3.13,245,124,23,30,309,0.88,0.09,1,170.33,1
0.98,83,84,31,12,239,0.86,0.08,2,218.02,1
0.121,60,44,0,0,797,0.2,0.79,185,2513.42,1
54.02,15291,16671,0,1,4,0.85,0.18,2,128.33,0
104.12,1764,90186,0,3,39,0.93,0.14,10,214.88,0
274.9,17720,81182,0,2,3,0.86,0.0,9,382.5,0
9.44,1852,503,16,32,102,0.92,0.05,4,462.25,1
259.09,22201,94795,0,2,34,0.98,0.19,7,104.27,0
0.57,417,7,0,0,420,0.24,0.79,41,670.43,1
3.51,639,977,18,16,114,0.97,0.0,3,396.78,1
65.57,35516,98483,0,2,14,0.71,0.01,1,450.76,0
1.35,27268,4382,0,1,2,0.75,0.11,9,411.82,0
115.5,18837,6999,0,3,17,0.9,0.18,4,398.39,0
216.95,18247,1295,0,1,23,0.85,0.26,4,180.93,0
0.029,198,63,0,0,381,0.49,0.83,78,2387.01,1
222.78,18877,47814,0,1,39,0.81,0.25,9,90.31,0
288.38,30171,89437,0,2,38,0.96,0.14,5,43.1,0
207.18,35199,4251,0,2,2,0.93,0.24,6,401.86,0
132.92,23934,35180,0,3,15,0.89,0.09,4,345.12,0
4.32,151,163,49,19,381,0.94,0.01,1,641.15,1
0.234,47,45,0,0,443,0.16,0.72,145,3883.4,1
157.24,11784,66782,0,2,44,0.91,0.27,2,234.04,0
95.68,6963,9825,0,2,11,0.97,0.05,2,278.05,0
59.65,18122,90956,0,3,1,0.96,0.01,3,82.42,0
119.72,11766,31567,0,2,6,0.71,0.06,7,391.95,0
0.012,60,5,0,0,364,0.2,0.77,149,1809.32,1
173.69,4738,10670,0,3,28,0.9,0.18,2,328.89,0
182.54,20118,93520,0,3,42,0.78,0.27,6,234.91,0
229.74,24886,53821,0,1,22,0.97,0.09,9,50.28,0
1.383,124,181,0,0,453,0.15,0.79,59,1520.55,1
175.71,33093,2232,0,1,48,0.9,0.05,3,423.03,0
3.58,569,368,14,40,32,0.92,0.07,2,104.31,1
0.739,326,79,0,0,345,0.11,0.67,48,2962.3,1
266.2,21469,12234,0,3,17,0.8,0.14,10,320.61,0
26.11,43960,12602,0,1,9,0.84,0.28,1,137.78,0
140.84,35978,70399,0,2,1,0.83,0.24,10,143.57,0
9.49,1355,515,25,25,40,0.94,0.08,1,296.26,1
195.5,8329,40026,0,3,27,0.83,0.25,9,109.69,0
299.36,13161,97549,0,3,32,0.91,0.22,1,186.05,0
298.74,1549,73494,0,2,36,0.9,0.27,8,435.11,0
119.32,6532,82998,0,3,43,1.0,0.0,9,13.88,0
221.3,29142,82214,0,1,9,0.86,0.05,1,335.14,0
1.784,454,115,0,0,372,0.39,0.91,42,2639.68,1
7.94,1987,512,9,43,43,0.94,0.06,5,177.83,1
221.67,44151,89541,0,3,37,0.75,0.18,2,72.44,0
0.539,476,193,0,0,222,0.41,0.63,81,888.06,1
145.63,36890,84530,0,1,40,0.76,0.16,5,152.3,0
284.05,33234,8442,0,1,12,0.89,0.1,8,22.4,0
66.26,16412,64195,0,2,44,0.82,0.28,7,310.66,0
0.326,402,80,0,0,87,0.22,0.94,40,1365.75,1
1.66,257,216,32,66,380,0.9,0.08,1,463.64,1
0.182,29,21,0,0,771,0.03,0.74,225,2785.14,1
224.8,1487,58691,0,1,16,0.85,0.23,9,319.44,0
246.25,47341,4702,0,1,20,0.98,0.18,9,451.56,0
3.87,496,214,47,33,183,0.85,0.06,3,1298.28,1
15.8,24902,4628,0,2,40,0.79,0.19,5,76.28,0
224.21,1790,10474,0,1,27,0.99,0.17,5,136.76,0
188.64,47972,44760,0,2,29,0.8,0.2,7,112.02,0
4.6,190,64,50,69,404,0.81,0.08,2,1721.31,1
193.03,7250,37256,0,1,3,0.93,0.05,7,311.7,0
1.448,124,2,0,0,147,0.45,0.62,35,1503.54,1
119.11,32488,61028,0,2,10,0.84,0.3,8,64.14,0
97.24,501,15020,0,3,22,0.8,0.22,10,480.46,0
255.4,37368,3894,0,1,13,0.96,0.06,1,132.25,0
0.314,62,15,0,0,895,0.26,0.91,106,2739.31,1
2.76,408,532,26,22,124,0.9,0.1,4,335.56,1
1.74,85,175,28,44,397,0.81,0.04,2,1266.71,1
131.32,185,44874,0,1,32,0.72,0.15,7,26.3,0
220.06,47528,77374,0,3,6,0.75,0.0,10,191.24,0
0.652,28,36,0,0,189,0.12,0.77,116,2574.64,1
0.982,411,100,0,0,467,0.23,0.99,12,2370.75,1
209.12,22030,47356,0,2,34,0.88,0.21,1,242.36,0
263.65,1475,53926,0,1,49,0.72,0.22,7,412.75,0
0.834,68,43,0,0,343,0.01,0.97,236,2519.71,1
5.69,380,159,5,49,99,0.91,0.07,5,377.36,1
0.95,1316,941,16,9,168,0.91,0.09,4,354.75,1
1.119,215,188,0,0,266,0.32,0.72,18,1516.2,1
122.72,2503,13613,0,2,5,0.78,0.22,10,79.42,0
231.23,5039,76958,0,1,16,0.95,0.22,6,452.68,0
117.22,30325,26955,0,3,46,0.95,0.05,4,149.69,0
0.213,208,131,0,0,364,0.32,0.55,28,1793.17,1
1.8,903,427,8,14,27,0.96,0.01,3,487.3,1
134.84,18591,65521,0,2,39,0.77,0.26,10,464.97,0
2.16,188,267,19,27,258,0.93,0.03,1,666.91,1
113.88,3069,4006,0,3,41,0.88,0.26,8,360.28,0
0.294,289,51,0,0,170,0.46,0.62,28,756.63,1
1.086,230,142,0,0,91,0.23,0.85,30,1572.65,1
278.92,21632,86598,0,2,45,0.9,0.26,5,313.89,0
138.66,10454,99467,0,2,12,0.86,0.03,10,67.76,0
163.24,45265,39911,0,1,49,0.74,0.28,7,465.97,0
234.41,5343,47231,0,2,25,0.75,0.13,9,308.6,0
227.97,25517,76086,0,2,36,0.79,0.14,9,317.46,0
213.9,44066,70024,0,1,49,0.93,0.17,2,408.3,0
228.98,20857,70264,0,1,26,0.86,0.22,10,190.68,0
136.17,39777,56487,0,1,45,0.73,0.2,9,363.21,0
160.24,28424,21597,0,2,49,0.83,0.07,4,96.88,0
8.07,239,162,11,47,55,0.98,0.03,4,446.76,1
31.84,6505,29140,0,3,20,0.7,0.15,10,72.48,0
267.17,7201,24342,0,1,19,0.93,0.23,7,208.06,0
2.11,58,70,49,35,110,0.96,0.09,1,1843.54,1
0.162,233,133,0,0,57,0.26,0.54,64,1954.6,1
0.139,21,43,0,0,484,0.1,0.87,87,2509.11,1
135.04,345,35312,0,3,42,0.96,0.23,10,176.83,0
293.59,19742,67940,0,2,16,0.75,0.26,8,241.65,0
1.02,340,289,14,96,239,0.84,0.02,1,813.4,1
68.72,7236,63020,0,3,2,0.95,0.22,6,129.46,0
14.25,24858,18428,0,3,2,0.73,0.2,10,381.18,0
110.89,46781,52537,0,2,10,1.0,0.29,4,219.66,0
108.16,18346,98466,0,2,32,0.74,0.04,2,220.17,0
0.48,49719,7361,0,2,40,0.91,0.18,3,198.52,0
255.24,49116,50566,0,3,4,0.94,0.29,1,80.05,0
3.19,393,571,5,6,108,1.0,0.04,2,320.25,1
94.88,39744,21945,0,3,41,0.85,0.12,1,170.07,0
102.99,7267,88854,0,1,48,0.77,0.05,3,172.18,0
34.84,24546,13440,0,3,8,0.98,0.1,1,414.76,0
106.02,43737,86909,0,1,32,0.85,0.08,1,133.53,0
200.61,34040,47449,0,2,31,0.98,0.26,1,490.49,0
3.86,430,74,36,14,318,0.95,0.02,1,1586.46,1
134.21,43045,48754,0,2,46,0.98,0.16,4,428.96,0
3.5,160,281,9,82,403,0.97,0.04,2,1747.55,1
202.47,43224,52036,0,3,2,0.71,0.24,6,358.27,0
287.29,26964,47532,0,1,23,0.87,0.02,6,330.13,0
0.957,67,21,0,0,257,0.21,0.98,203,2125.83,1
0.26,69,31,0,0,338,0.24,0.91,231,3677.28,1
157.63,11064,99058,0,1,50,0.73,0.09,6,231.78,0
297.83,22230,4026,0,1,49,0.7,0.01,1,432.81,0
37.25,2102,31811,0,2,32,0.88,0.05,8,297.57,0
45.9,21415,46298,0,3,49,0.82,0.27,8,154.53,0
3.36,1949,329,3,13,61,0.96,0.05,2,268.16,1
201.46,39724,52354,0,1,44,0.79,0.0,4,19.17,0
1.01,470,118,15,46,481,0.95,0.08,3,396.18,1
3.17,1531,108,27,34,54,0.98,0.08,4,394.02,1
50.4,25032,87402,0,3,1,0.71,0.26,4,97.19,0
0.597,172,57,0,0,54,0.37,0.74,55,1260.71,1
82.85,23942,47688,0,3,8,0.92,0.27,5,109.66,0
1.249,339,137,0,0,60,0.1,0.73,93,2586.52,1
33.51,1826,46774,0,1,1,0.87,0.17,2,282.5,0
2.87,198,261,17,81,395,0.84,0.05,3,1517.12,1
239.04,48430,27275,0,3,27,0.82,0.1,9,404.96,0
168.99,14119,49260,0,3,48,0.78,0.29,8,480.31,0
109.05,991,18170,0,3,25,0.72,0.16,1,73.57,0
60.48,37418,51445,0,1,22,0.7,0.19,7,489.95,0
5.0,1624,817,15,12,138,0.93,0.02,2,368.5,1
235.94,46731,42774,0,1,33,0.98,0.01,6,200.61,0
0.588,21,33,0,0,378,0.12,0.85,242,2737.63,1
0.468,52,34,0,0,417,0.13,1.0,106,849.32,1
1.878,232,51,0,0,194,0.42,0.55,19,2059.17,1
194.66,27648,46291,0,1,41,0.98,0.28,10,451.05,0
46.98,3752,51399,0,2,32,0.88,0.11,6,385.57,0
0.452,151,141,0,0,295,0.38,0.67,83,343.48,1
179.12,21361,50593,0,1,19,0.82,0.23,9,453.55,0
8.8,1256,725,24,45,178,1.0,0.08,3,124.38,1
0.59,92,5,0,0,962,0.25,0.79,199,4686.79,1
0.37,114,32,0,0,322,0.5,0.87,38,1050.58,1
0.834,92,42,0,0,952,0.0,0.97,60,4440.37,1
44.59,21179,10757,0,3,32,0.84,0.27,5,42.79,0
98.19,35411,64588,0,2,37,0.8,0.02,2,287.0,0
1.196,287,72,0,0,191,0.4,0.53,59,1459.89,1
6.2,753,586,16,8,96,0.97,0.01,2,169.86,1
10.18,46381,51427,0,3,47,0.9,0.18,1,11.89,0
11.2,33018,77456,0,2,7,0.96,0.13,9,456.12,0
1.184,320,152,0,0,274,0.31,0.69,61,1263.07,1
2.14,1069,494,4,44,110,0.92,0.05,1,488.98,1
125.74,243,55541,0,3,44,0.73,0.18,7,430.7,0
1.939,479,128,0,0,238,0.43,0.87,59,974.3,1
0.468,76,34,0,0,941,0.05,0.82,212,2981.12,1
98.72,13740,99893,0,1,1,0.72,0.01,9,194.68,0
3.9,1938,273,22,14,176,0.94,0.08,2,214.24,1
0.265,116,21,0,0,283,0.19,0.91,32,2580.03,1
3.03,124,288,26,23,376,0.96,0.1,1,1750.77,1
0.64,321,10,0,0,402,0.34,0.86,69,2935.05,1
131.19,8091,68719,0,1,19,0.93,0.22,5,42.86,0
9.77,1613,523,21,26,158,0.9,0.1,1,280.43,1
215.76,35956,38136,0,3,49,0.84,0.09,1,209.59,0
291.69,28814,37592,0,1,30,0.78,0.3,5,111.84,0
292.17,25253,8758,0,2,14,0.94,0.18,7,287.93,0
1.748,430,77,0,0,90,0.23,0.67,33,1806.72,1
2.33,317,209,50,77,354,0.96,0.01,3,1152.29,1
174.9,34889,42923,0,2,36,0.86,0.12,5,377.54,0
99.28,43403,75650,0,2,46,0.74,0.24,10,477.78,0
134.21,16313,86924,0,2,8,0.75,0.29,2,180.31,0
3.78,1355,605,21,13,110,0.92,0.03,2,471.48,1
2.68,53,127,49,64,313,0.91,0.07,3,1278.19,1
2.41,1321,262,20,15,116,0.97,0.04,1,357.66,1
0.142,340,167,0,0,129,0.46,0.81,65,1587.34,1
5.63,1837,984,7,20,194,0.95,0.0,1,56.21,1
193.17,35979,62181,0,2,16,0.85,0.11,4,268.88,0
35.42,17158,92379,0,2,14,1.0,0.09,8,108.09,0
9.67,1168,775,5,45,64,0.97,0.02,3,485.66,1
95.78,45535,96108,0,2,42,0.85,0.12,1,392.31,0
0.282,133,102,0,0,177,0.22,0.67,59,999.88,1
5.63,13211,13131,0,2,32,0.91,0.14,10,393.55,0
99.34,43677,13971,0,3,8,0.72,0.04,2,100.93,0
272.6,45791,9941,0,3,14,0.99,0.14,9,190.57,0
134.52,36709,34030,0,1,49,0.87,0.23,7,234.18,0
0.79,235,264,20,19,390,0.96,0.07,2,192.68,1
10.18,39389,67018,0,3,45,0.77,0.05,1,186.27,0
272.61,39475,86254,0,1,38,0.97,0.18,9,131.49,0
36.33,27397,15731,0,1,20,0.98,0.08,7,359.16,0
226.21,28280,77763,0,3,42,0.77,0.09,6,407.39,0
166.11,4817,43831,0,1,29,0.92,0.11,9,205.57,0
3.4,210,502,5,38,123,0.97,0.06,4,59.04,1
4.73,240,100,26,35,461,0.93,0.1,1,781.74,1
219.94,7700,22814,0,2,47,0.76,0.03,5,343.72,0
100.44,27298,14781,0,3,9,0.95,0.16,1,129.75,0
5.18,622,214,11,45,22,0.91,0.0,1,72.79,1
178.07,49491,70845,0,3,16,0.99,0.08,5,183.83,0
240.23,31535,73124,0,2,36,0.86,0.29,9,204.47,0
113.97,43052,37548,0,1,34,0.71,0.24,5,179.16,0
0.55,1481,666,3,9,45,0.96,0.08,4,128.69,1
23.47,39007,29747,0,3,44,0.83,0.0,6,410.38,0
0.186,72,45,0,0,797,0.17,0.79,222,4048.65,1
0.965,63,38,0,0,875,0.1,0.99,205,1712.05,1
131.09,45509,74852,0,2,1,0.87,0.27,4,48.13,0
65.21,16999,17076,0,1,35,0.98,0.21,3,388.93,0
40.13,10147,81837,0,1,1,0.74,0.04,7,291.07,0
